taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
10000;0;1;InsertionSort;29997;9999;0;3920
10000;0;1;BubbleSort;19998;9999;0;4230
10000;0;1;MergeSort;267232;69008;0;851632
10000;0;1;CountingSort;30001;0;0;51580
10000;0;1;QuickSort;627362;271028;112104;434331
10000;0;1;InsertionSort;29997;9999;0;3970
10000;0;1;BubbleSort;19998;9999;0;7971
10000;0;1;MergeSort;267232;69008;0;688121
10000;0;1;CountingSort;30001;0;0;169940
10000;0;1;QuickSort;534467;235838;92873;535751
10000;0;1;InsertionSort;29997;9999;0;4900
10000;0;1;BubbleSort;19998;9999;0;3470
10000;0;1;MergeSort;267232;69008;0;685152
10000;0;1;CountingSort;30001;0;0;55730
10000;0;1;QuickSort;582687;258060;101555;435251
10000;0;1;InsertionSort;29997;9999;0;7550
10000;0;1;BubbleSort;19998;9999;0;5570
10000;0;1;MergeSort;267232;69008;0;720821
10000;0;1;CountingSort;30001;0;0;125310
10000;0;1;QuickSort;512819;226433;88774;460631
10000;0;1;InsertionSort;29997;9999;0;4900
10000;0;1;BubbleSort;19998;9999;0;3560
10000;0;1;MergeSort;267232;69008;0;722632
10000;0;1;CountingSort;30001;0;0;57010
10000;0;1;QuickSort;591746;260528;103730;425111
10000;0;1;InsertionSort;29997;9999;0;4960
10000;0;1;BubbleSort;19998;9999;0;5210
10000;0;1;MergeSort;267232;69008;0;853622
10000;0;1;CountingSort;30001;0;0;51240
10000;0;1;QuickSort;502135;220345;87244;382701
10000;0;1;InsertionSort;29997;9999;0;4980
10000;0;1;BubbleSort;19998;9999;0;3360
10000;0;1;MergeSort;267232;69008;0;846962
10000;0;1;CountingSort;30001;0;0;291701
10000;0;1;QuickSort;539389;242383;92325;689002
10000;0;1;InsertionSort;29997;9999;0;5620
10000;0;1;BubbleSort;19998;9999;0;5970
10000;0;1;MergeSort;267232;69008;0;705572
10000;0;1;CountingSort;30001;0;0;57050
10000;0;1;QuickSort;538960;237691;93780;467961
10000;0;1;InsertionSort;29997;9999;0;4080
10000;0;1;BubbleSort;19998;9999;0;3410
10000;0;1;MergeSort;267232;69008;0;694182
10000;0;1;CountingSort;30001;0;0;80731
10000;0;1;QuickSort;520414;229477;90311;481261
10000;0;1;InsertionSort;29997;9999;0;3970
10000;0;1;BubbleSort;19998;9999;0;5250
10000;0;1;MergeSort;267232;69008;0;707991
10000;0;1;CountingSort;30001;0;0;68670
10000;0;1;QuickSort;559355;242456;98951;407071
10000;0;1;InsertionSort;29997;9999;0;6540
10000;0;1;BubbleSort;19998;9999;0;5750
10000;0;1;MergeSort;267232;69008;0;702502
10000;0;1;CountingSort;30001;0;0;266470
10000;0;1;QuickSort;532374;234807;92544;708361
10000;0;1;InsertionSort;29997;9999;0;4850
10000;0;1;BubbleSort;19998;9999;0;4030
10000;0;1;MergeSort;267232;69008;0;712242
10000;0;1;CountingSort;30001;0;0;60481
10000;0;1;QuickSort;512600;228710;87962;487882
10000;0;1;InsertionSort;29997;9999;0;4640
10000;0;1;BubbleSort;19998;9999;0;7520
10000;0;1;MergeSort;267232;69008;0;744112
10000;0;1;CountingSort;30001;0;0;59591
10000;0;1;QuickSort;530003;236132;91316;464712
10000;0;1;InsertionSort;29997;9999;0;4520
10000;0;1;BubbleSort;19998;9999;0;4060
10000;0;1;MergeSort;267232;69008;0;774471
10000;0;1;CountingSort;30001;0;0;364391
10000;0;1;QuickSort;540743;244505;92095;674312
10000;0;1;InsertionSort;29997;9999;0;6250
10000;0;1;BubbleSort;19998;9999;0;3740
10000;0;1;MergeSort;267232;69008;0;776732
10000;0;1;CountingSort;30001;0;0;59120
10000;0;1;QuickSort;510882;228105;87613;465271
10000;0;1;InsertionSort;29997;9999;0;4560
10000;0;1;BubbleSort;19998;9999;0;5480
10000;0;1;MergeSort;267232;69008;0;817032
