taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;3;CountingSort;300001;0;0;4856786
100000;0;3;CountingSort;300001;0;0;4769376
100000;0;3;CountingSort;300001;0;0;2601803
100000;0;3;CountingSort;300001;0;0;761731
100000;0;3;CountingSort;300001;0;0;864602
100000;0;3;CountingSort;300001;0;0;884061
100000;0;3;CountingSort;300001;0;0;519841
100000;0;3;CountingSort;300001;0;0;568500
100000;0;3;CountingSort;300001;0;0;564330
100000;0;3;CountingSort;300001;0;0;564391
100000;0;3;CountingSort;300001;0;0;331620
100000;0;3;CountingSort;300001;0;0;424151
100000;0;3;CountingSort;300001;0;0;410381
100000;0;3;CountingSort;300001;0;0;412560
100000;0;3;CountingSort;300001;0;0;355741
100000;0;3;CountingSort;300001;0;0;326890
100000;0;3;CountingSort;300001;0;0;410261
100000;0;3;CountingSort;300001;0;0;565731
100000;0;3;CountingSort;300001;0;0;566180
100000;0;3;CountingSort;300001;0;0;574261
100000;0;3;CountingSort;300001;0;0;556461
100000;0;3;CountingSort;300001;0;0;581051
100000;0;3;CountingSort;300001;0;0;602331
100000;0;3;CountingSort;300001;0;0;555981
100000;0;3;CountingSort;300001;0;0;564690
100000;0;3;CountingSort;300001;0;0;571740
100000;0;3;CountingSort;300001;0;0;556721
100000;0;3;CountingSort;300001;0;0;558360
100000;0;3;CountingSort;300001;0;0;563261
100000;0;3;CountingSort;300001;0;0;571721
100000;0;3;CountingSort;300001;0;0;568020
100000;0;3;CountingSort;300001;0;0;475151
100000;0;3;CountingSort;300001;0;0;452111
100000;0;3;CountingSort;300001;0;0;408060
100000;0;3;CountingSort;300001;0;0;415370
100000;0;3;CountingSort;300001;0;0;410041
100000;0;3;CountingSort;300001;0;0;325860
100000;0;3;CountingSort;300001;0;0;430021
100000;0;3;CountingSort;300001;0;0;339711
100000;0;3;CountingSort;300001;0;0;692761
100000;0;3;CountingSort;300001;0;0;409380
100000;0;3;CountingSort;300001;0;0;413231
100000;0;3;CountingSort;300001;0;0;410920
100000;0;3;CountingSort;300001;0;0;409681
100000;0;3;CountingSort;300001;0;0;416791
100000;0;3;CountingSort;300001;0;0;410900
100000;0;3;CountingSort;300001;0;0;417420
100000;0;3;CountingSort;300001;0;0;427471
100000;0;3;CountingSort;300001;0;0;413601
100000;0;3;CountingSort;300001;0;0;333840
100000;0;3;CountingSort;300001;0;0;417600
100000;0;3;CountingSort;300001;0;0;410681
100000;0;3;CountingSort;300001;0;0;462041
100000;0;3;CountingSort;300001;0;0;418630
100000;0;3;CountingSort;300001;0;0;412910
100000;0;3;CountingSort;300001;0;0;410871
100000;0;3;CountingSort;300001;0;0;418201
100000;0;3;CountingSort;300001;0;0;409091
100000;0;3;CountingSort;300001;0;0;426171
100000;0;3;CountingSort;300001;0;0;409300
100000;0;3;CountingSort;300001;0;0;421201
100000;0;3;CountingSort;300001;0;0;411941
100000;0;3;CountingSort;300001;0;0;417241
100000;0;3;CountingSort;300001;0;0;332890
100000;0;3;CountingSort;300001;0;0;410691
100000;0;3;CountingSort;300001;0;0;377851
100000;0;3;CountingSort;300001;0;0;416740
100000;0;3;CountingSort;300001;0;0;430391
100000;0;3;CountingSort;300001;0;0;412500
