taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;4;QuickSort;6383093;2886179;1098949;4830896
100000;0;4;QuickSort;6384361;2965933;1072903;4461225
100000;0;4;QuickSort;6591807;2997849;1131252;4891197
100000;0;4;QuickSort;6903466;3173887;1176494;5061957
100000;0;4;QuickSort;6588139;2987656;1133554;4371035
100000;0;4;QuickSort;6592655;2971679;1140248;4771586
100000;0;4;QuickSort;6631640;3051854;1126552;5181697
100000;0;4;QuickSort;6987149;3161318;1208599;5374667
100000;0;4;QuickSort;7118416;3160747;1252560;5119887
100000;0;4;QuickSort;6896375;3141155;1185004;5213317
100000;0;4;QuickSort;6521658;2949390;1124054;3990685
100000;0;4;QuickSort;6456364;2900008;1118816;4806076
100000;0;4;QuickSort;6687343;3120436;1122388;4858996
100000;0;4;QuickSort;6446213;2946635;1099919;5096016
100000;0;4;QuickSort;6994697;3228509;1188636;5383927
100000;0;4;QuickSort;6309046;2864545;1081597;6854629
100000;0;4;QuickSort;6602141;3034655;1122515;7195450
100000;0;4;QuickSort;6724028;3063956;1153465;5936437
100000;0;4;QuickSort;6591935;2993903;1132694;7316340
100000;0;4;QuickSort;6809052;3048381;1186834;5389967
100000;0;4;QuickSort;7168872;3222840;1248695;4785616
100000;0;4;QuickSort;6692110;3071950;1140057;4095555
100000;0;4;QuickSort;6630530;3026264;1134873;5151007
100000;0;4;QuickSort;7146593;3219983;1242233;5174036
100000;0;4;QuickSort;6864903;3110511;1184761;4920177
100000;0;4;QuickSort;6227918;2899835;1042722;4589336
100000;0;4;QuickSort;7362677;3245576;1305665;4961666
100000;0;4;QuickSort;6781035;3094332;1162307;4914037
